segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long
2320,282181612,,primary,6.656065688840095,3.7971155657680304,6.6560969000000005,3.7945965000000004
2321,282181625,,primary,6.637128500000001,3.8756497000000003,6.637128500000001,3.8756497000000003
2335,282425748,Lekki-Epe Expressway,secondary,6.485633580997482,3.871535077707448,6.485764519210227,3.867020120431106
2336,282425748,Lekki-Epe Expressway,secondary,6.485764519210227,3.867020120431106,6.485032928735585,3.8625653848127053
2345,282425748,Lekki-Epe Expressway,secondary,6.471480886546065,3.8294436537281533,6.471335183129727,3.8249266410949225
2346,282425748,Lekki-Epe Expressway,secondary,6.471335183129727,3.8249266410949225,6.471359188401296,3.820405172727444
2351,282425748,Lekki-Epe Expressway,secondary,6.471527979017503,3.802319894320948,6.471561455389479,3.797798459260538
2357,282425750,,primary,6.6369638,3.8756603000000007,6.6371004000000005,3.8760163
2362,282425753,Old Lagos Road,primary,6.63432724648976,3.9051964497738147,6.633389102044011,3.9096207670249052
2366,282425753,Old Lagos Road,primary,6.626131887096733,3.920498764029078,6.625930032305061,3.924973202014545
2367,282425753,Old Lagos Road,primary,6.625930032305061,3.924973202014545,6.626330486648038,3.9293636899878095
2374,282425753,Old Lagos Road,primary,6.602831619754105,3.941617664713169,6.598628145701435,3.943254408063161
2381,282425753,Old Lagos Road,primary,6.582068944019777,3.9620158697631727,6.581903105155,3.9665351796133206
2382,282425753,Old Lagos Road,primary,6.581903105155,3.9665351796133206,6.581587899999999,3.9694973
2384,282425755,Lekki-Epe Expressway,secondary,6.471296599999999,3.8138342,6.471272646550257,3.818355675456498
2387,282425755,Lekki-Epe Expressway,secondary,6.471252310459127,3.827398483513671,6.471670416554758,3.831898687115116
2394,282425755,Lekki-Epe Expressway,secondary,6.482360335648219,3.856540576846326,6.4843037919062985,3.8606161850813447
2397,282425755,Lekki-Epe Expressway,secondary,6.485682425467178,3.8694908808945137,6.4853200960131545,3.87399774465219
2402,282425757,Lekki-Epe Expressway,secondary,6.567622022449371,3.9407587385195284,6.563526801684877,3.938840492673307
2407,282425757,Lekki-Epe Expressway,secondary,6.548867567796925,3.928604877437127,6.546386739591217,3.924828707608247
2415,282425757,Lekki-Epe Expressway,secondary,6.534409627595678,3.8958294859148612,6.530850489273755,3.893061200659934
2416,282425757,Lekki-Epe Expressway,secondary,6.530850489273755,3.893061200659934,6.526651435796009,3.891394145597704
2418,282425757,Lekki-Epe Expressway,secondary,6.522213709633381,3.890586350376166,6.517694058169747,3.8905978205482237
2419,282425757,Lekki-Epe Expressway,secondary,6.517694058169747,3.8905978205482237,6.513176756111994,3.8908146421503362
2421,282425757,Lekki-Epe Expressway,secondary,6.508660229726392,3.891047546480391,6.504143703005414,3.891280452133982
2424,282425757,Lekki-Epe Expressway,secondary,6.495110648560451,3.8917462674290597,6.4906342452373,3.8913363742997484
2447,283055364,,tertiary,6.6894841,3.497023,6.686105281184924,3.494067958724545
2450,283055364,,tertiary,6.679492082221723,3.4884547690512564,6.674993811626131,3.488559404387398
2465,283063671,,tertiary,6.660423785427861,3.7111305630099993,6.664841324309511,3.7101617917378467
2469,283063671,,tertiary,6.678016150984814,3.7127829525116463,6.682450219934229,3.7119202893143255
2470,283063671,,tertiary,6.682450219934229,3.7119202893143255,6.6879766,3.7120004000000013
2472,283539254,,tertiary,6.586892473280267,3.979926891270808,6.587576899999999,3.9736508999999995
2473,283539256,,tertiary,6.609378999999999,3.9874373,6.60645805602199,3.990889675796112
2474,283539256,,tertiary,6.60645805602199,3.990889675796112,6.603185393989456,3.9939564273179697
2476,283539256,,tertiary,6.599320631082237,3.993180278001809,6.5964839885101165,3.9896648193650828
2480,283539256,,tertiary,6.588446277952961,3.979613291823779,6.5841520786115,3.978360390131791
2481,283539256,,tertiary,6.5841520786115,3.978360390131791,6.5801665298372445,3.976421549688238
2487,283539736,,secondary,6.60966279427942,3.9874243384302646,6.614101500792958,3.986640905943005
2488,283539736,,secondary,6.614101500792958,3.986640905943005,6.61847407518201,3.985487091173456
2489,283539736,,secondary,6.61847407518201,3.985487091173456,6.62288355518495,3.9846119404102183
2494,283539736,,secondary,6.640711479372132,3.987411526839631,6.645116980268112,3.9884234400712923
2508,283539750,,tertiary,6.641505924588401,3.9143181725974125,6.64594554439264,3.9135682348898815
2510,283539750,,tertiary,6.6502129438919235,3.914277772306883,6.6536533834147775,3.9169782194017846
2511,283539750,,tertiary,6.6536533834147775,3.9169782194017846,6.656893988757791,3.9199886944282047
2518,283539750,,tertiary,6.6771170442054215,3.9363212531035194,6.680193079465371,3.939549829765278
2519,283539750,,tertiary,6.680193079465371,3.939549829765278,6.682644803855883,3.94332565684998
2522,283541184,,tertiary,6.676627193590565,3.98863165708503,6.675134910859077,3.992878449035346
2525,283541184,,tertiary,6.673502748246136,4.001661896818257,6.674769089245987,4.005967102022423
2526,283541184,,tertiary,6.674769089245987,4.005967102022423,6.6762137723923045,4.01023677802699
2529,283541184,,tertiary,6.679112696704437,4.018620963402114,6.6786517000000005,4.021866
2531,292633997,,tertiary,6.599640999999999,3.3754178000000006,6.599744099999999,3.3754043000000005
2534,292634007,,secondary,6.617054699999996,3.3649265,6.617054699999996,3.3649265
2539,292634016,CMD Road Magodo GRA Phase 2,tertiary,6.611916691665251,3.3693718974875733,6.6097553,3.3710760000000004
2540,292634032,,secondary,6.628667500000001,3.3641673,6.628798299999999,3.3645818
2541,292634034,,tertiary,6.628606899999999,3.3647492000000003,6.628963500000001,3.3647641999999998
2544,292634043,,tertiary,6.5997951000000015,3.375128,6.599461700000001,3.3751889000000004
2546,292634062,,secondary,6.628963500000001,3.3647641999999998,6.630634299999999,3.3652344
2548,292660005,Isheri Road,secondary,6.640497699999999,3.3710242000000004,6.640188900001112,3.3667600384736374
